date,hour,location,temperature,humidity,wind_speed,green_ratio,building_density,ndvi,uhi_intensity
2024-06-27,17,居民区A,24.85,75.9,2.3,0.35,0.6,0.16,1.58
2024-06-27,17,居民区B,24.37,72.2,3.2,0.25,0.65,0.083,2.12
2024-06-27,17,公园绿地,22.26,78.8,2.2,0.75,0.05,0.463,-1.08
2024-06-27,17,工业区,28.21,75.1,2.9,0.05,0.7,-0.064,3.09
2024-06-27,17,郊区对照点,24.0,74.7,2.9,0.55,0.15,0.346,0.0
2024-06-27,17,大学城,24.99,70.0,2.1,0.4,0.45,0.244,1.49
2024-06-27,17,滨水区域,22.99,75.2,1.7,0.6,0.2,0.373,-1.31
2024-06-27,18,市中心商业区,25.58,76.5,2.2,0.1,0.85,-0.042,4.49
2024-06-27,18,居民区A,25.11,72.4,2.8,0.35,0.6,0.173,1.79
2024-06-27,18,居民区B,24.83,72.8,2.6,0.25,0.65,0.131,2.27
2024-06-27,18,公园绿地,21.01,79.8,1.6,0.75,0.05,0.514,-0.96
2024-06-27,18,工业区,25.76,71.8,4.2,0.05,0.7,-0.087,3.29
2024-06-27,18,郊区对照点,21.63,79.2,3.0,0.55,0.15,0.342,0.0
2024-06-27,18,大学城,23.56,75.8,2.7,0.4,0.45,0.274,1.24
2024-06-27,18,滨水区域,21.01,79.2,2.3,0.6,0.2,0.377,-0.68
2024-06-27,19,市中心商业区,22.9,74.3,1.1,0.1,0.85,-0.056,4.72
2024-06-27,19,居民区A,23.64,78.1,2.4,0.35,0.6,0.203,1.47
2024-06-27,19,居民区B,23.99,72.4,2.1,0.25,0.65,0.115,2.09
2024-06-27,19,公园绿地,20.23,75.2,2.6,0.75,0.05,0.529,-1.16
2024-06-27,19,工业区,25.21,70.7,2.5,0.05,0.7,-0.014,2.8
2024-06-27,19,郊区对照点,22.0,83.1,2.6,0.55,0.15,0.324,0.0
2024-06-27,19,大学城,22.04,81.1,3.5,0.4,0.45,0.263,1.49
2024-06-27,19,滨水区域,20.99,78.3,1.8,0.6,0.2,0.414,-0.51
2024-06-27,20,市中心商业区,23.14,72.7,2.5,0.1,0.85,0.009,3.66
2024-06-27,20,居民区A,22.13,75.3,3.1,0.35,0.6,0.156,2.23
2024-06-27,20,居民区B,21.83,74.6,2.6,0.25,0.65,0.042,1.83
2024-06-27,20,公园绿地,19.22,75.2,0.4,0.75,0.05,0.43,-0.6
2024-06-27,20,工业区,22.89,74.5,3.3,0.05,0.7,-0.072,3.08
2024-06-27,20,郊区对照点,19.97,78.2,2.7,0.55,0.15,0.363,0.0
2024-06-27,20,大学城,21.31,76.7,2.2,0.4,0.45,0.151,1.58
2024-06-27,20,滨水区域,17.99,83.9,2.4,0.6,0.2,0.383,-0.79
2024-06-27,21,市中心商业区,22.18,78.1,2.7,0.1,0.85,-0.026,3.72
2024-06-27,21,居民区A,21.39,80.0,2.6,0.35,0.6,0.148,1.84
2024-06-27,21,居民区B,20.87,80.6,1.2,0.25,0.65,0.083,1.88
2024-06-27,21,公园绿地,17.85,78.3,2.3,0.75,0.05,0.491,-1.31
2024-06-27,21,工业区,21.82,75.8,2.9,0.05,0.7,-0.087,3.03
2024-06-27,21,郊区对照点,18.27,79.9,2.7,0.55,0.15,0.347,0.0
2024-06-27,21,大学城,20.08,78.7,1.3,0.4,0.45,0.262,1.71
2024-06-27,21,滨水区域,18.44,76.7,2.0,0.6,0.2,0.37,-1.58
2024-06-27,22,市中心商业区,22.84,80.6,4.1,0.1,0.85,-0.051,4.04
2024-06-27,22,居民区A,21.18,77.4,2.0,0.35,0.6,0.124,2.34
2024-06-27,22,居民区B,20.11,77.3,2.7,0.25,0.65,0.105,2.05
2024-06-27,22,公园绿地,16.95,88.1,2.4,0.75,0.05,0.549,-0.83
2024-06-27,22,工业区,21.4,77.6,3.3,0.05,0.7,-0.057,2.72
2024-06-27,22,郊区对照点,17.35,84.0,1.8,0.55,0.15,0.338,0.0
2024-06-27,22,大学城,20.47,79.9,1.9,0.4,0.45,0.262,1.66
2024-06-27,22,滨水区域,17.94,75.3,2.8,0.6,0.2,0.405,-0.49
2024-06-27,23,市中心商业区,20.45,82.7,3.8,0.1,0.85,-0.081,4.14
2024-06-27,23,居民区A,20.12,78.5,2.1,0.35,0.6,0.2,1.82
2024-06-27,23,居民区B,19.45,82.7,3.9,0.25,0.65,0.116,2.04
2024-06-27,23,公园绿地,16.21,81.1,3.4,0.75,0.05,0.495,-0.65
2024-06-27,23,工业区,20.36,77.2,2.8,0.05,0.7,-0.062,2.64
2024-06-27,23,郊区对照点,19.08,78.8,3.2,0.55,0.15,0.365,0.0
2024-06-27,23,大学城,18.12,78.9,2.3,0.4,0.45,0.194,2.02
2024-06-27,23,滨水区域,16.46,86.5,2.9,0.6,0.2,0.388,-0.99
2024-06-28,0,市中心商业区,30.05,72.7,1.5,0.1,0.85,0.003,3.58
2024-06-28,0,居民区A,28.46,69.7,2.1,0.35,0.6,0.175,1.58
2024-06-28,0,居民区B,27.92,71.6,2.5,0.25,0.65,0.079,2.4
2024-06-28,0,公园绿地,24.74,72.8,2.1,0.75,0.05,0.518,-0.99
2024-06-28,0,工业区,29.62,62.5,3.2,0.05,0.7,-0.067,3.03
2024-06-28,0,郊区对照点,26.11,69.5,3.7,0.55,0.15,0.287,0.0
2024-06-28,0,大学城,27.37,75.2,3.0,0.4,0.45,0.21,1.87
2024-06-28,0,滨水区域,26.07,73.0,2.7,0.6,0.2,0.394,-0.85
2024-06-28,1,市中心商业区,32.64,63.8,2.4,0.1,0.85,-0.057,3.98
2024-06-28,1,居民区A,30.37,70.1,2.1,0.35,0.6,0.181,1.61
2024-06-28,1,居民区B,28.11,70.3,2.1,0.25,0.65,0.069,2.15
2024-06-28,1,公园绿地,25.82,67.9,0.8,0.75,0.05,0.483,-1.48
2024-06-28,1,工业区,28.39,72.9,2.4,0.05,0.7,-0.068,2.94
2024-06-28,1,郊区对照点,25.97,73.7,2.4,0.55,0.15,0.317,0.0
2024-06-28,1,大学城,27.9,66.4,2.2,0.4,0.45,0.213,1.37
2024-06-28,1,滨水区域,25.93,72.3,2.7,0.6,0.2,0.408,-0.82
2024-06-28,2,市中心商业区,32.14,62.5,2.1,0.1,0.85,-0.0,4.2
2024-06-28,2,居民区A,28.84,70.8,1.7,0.35,0.6,0.194,1.99
2024-06-28,2,居民区B,28.27,68.4,4.2,0.25,0.65,0.106,2.69
2024-06-28,2,公园绿地,25.23,75.6,0.5,0.75,0.05,0.5,-0.81
2024-06-28,2,工业区,31.05,63.9,3.3,0.05,0.7,-0.076,2.95
2024-06-28,2,郊区对照点,27.03,67.7,3.8,0.55,0.15,0.341,0.0
2024-06-28,2,大学城,29.75,71.0,1.7,0.4,0.45,0.256,1.65
2024-06-28,2,滨水区域,25.55,74.3,1.7,0.6,0.2,0.428,-0.76
2024-06-28,3,市中心商业区,32.12,68.9,1.2,0.1,0.85,-0.042,3.92
2024-06-28,3,居民区A,31.96,62.0,1.1,0.35,0.6,0.137,2.27
2024-06-28,3,居民区B,29.7,67.5,3.1,0.25,0.65,0.095,2.06
2024-06-28,3,公园绿地,27.6,69.2,2.4,0.75,0.05,0.507,-0.74
2024-06-28,3,工业区,30.54,57.9,3.0,0.05,0.7,-0.032,3.06
2024-06-28,3,郊区对照点,28.39,67.8,2.9,0.55,0.15,0.366,0.0
2024-06-28,3,大学城,29.72,75.4,1.2,0.4,0.45,0.225,1.15
2024-06-28,3,滨水区域,27.88,65.4,1.4,0.6,0.2,0.361,-0.92
2024-06-28,4,市中心商业区,32.74,62.6,2.4,0.1,0.85,-0.027,4.45
2024-06-28,4,居民区A,31.76,64.5,4.2,0.35,0.6,0.195,1.71
2024-06-28,4,居民区B,31.42,67.5,1.9,0.25,0.65,0.068,2.03
2024-06-28,4,公园绿地,27.92,74.5,3.1,0.75,0.05,0.481,-0.87
2024-06-28,4,工业区,33.23,59.5,1.7,0.05,0.7,-0.06,3.01
2024-06-28,4,郊区对照点,29.17,67.7,2.2,0.55,0.15,0.352,0.0
2024-06-28,4,大学城,31.62,64.2,4.5,0.4,0.45,0.279,1.9
2024-06-28,4,滨水区域,28.71,75.2,2.3,0.6,0.2,0.355,-1.16
2024-06-28,5,市中心商业区,33.61,63.6,2.7,0.1,0.85,-0.014,4.0
2024-06-28,5,居民区A,32.52,69.8,3.0,0.35,0.6,0.208,2.06
2024-06-28,5,居民区B,31.12,60.8,4.2,0.25,0.65,0.084,1.81
2024-06-28,5,公园绿地,29.61,69.7,3.0,0.75,0.05,0.553,-0.55
2024-06-28,5,工业区,32.77,67.2,2.2,0.05,0.7,-0.064,2.67
2024-06-28,5,郊区对照点,29.06,68.6,1.7,0.55,0.15,0.368,0.0
2024-06-28,5,大学城,31.69,66.5,3.6,0.4,0.45,0.175,1.28
2024-06-28,5,滨水区域,29.56,69.1,3.4,0.6,0.2,0.406,-0.97
2024-06-28,6,市中心商业区,35.95,61.4,1.3,0.1,0.85,-0.025,4.07
2024-06-28,6,居民区A,34.08,59.9,1.5,0.35,0.6,0.173,2.59
2024-06-28,6,居民区B,33.06,67.5,3.8,0.25,0.65,0.101,1.8
2024-06-28,6,公园绿地,31.12,66.8,1.8,0.75,0.05,0.48,-0.86
2024-06-28,6,工业区,35.46,60.1,2.4,0.05,0.7,-0.04,2.95
2024-06-28,6,郊区对照点,31.47,63.6,1.9,0.55,0.15,0.42,0.0
2024-06-28,6,大学城,33.05,68.0,3.8,0.4,0.45,0.214,1.61
2024-06-28,6,滨水区域,30.79,61.8,1.3,0.6,0.2,0.381,-1.13
2024-06-28,7,市中心商业区,38.52,56.7,4.1,0.1,0.85,-0.034,4.57
2024-06-28,7,居民区A,35.41,62.8,2.1,0.35,0.6,0.197,2.51
2024-06-28,7,居民区B,34.89,60.7,2.3,0.25,0.65,0.149,2.26
2024-06-28,7,公园绿地,33.16,64.7,2.5,0.75,0.05,0.513,-0.68
2024-06-28,7,工业区,35.81,64.7,2.8,0.05,0.7,-0.132,3.27
2024-06-28,7,郊区对照点,31.99,67.8,3.2,0.55,0.15,0.35,0.0
2024-06-28,7,大学城,34.94,65.0,2.1,0.4,0.45,0.244,1.85
2024-06-28,7,滨水区域,33.41,60.2,2.8,0.6,0.2,0.351,-1.3
2024-06-28,8,市中心商业区,38.5,57.6,3.4,0.1,0.85,-0.03,3.96
2024-06-28,8,居民区A,36.38,57.4,1.9,0.35,0.6,0.213,1.84
2024-06-28,8,居民区B,37.16,60.8,1.3,0.25,0.65,0.116,2.16
2024-06-28,8,公园绿地,33.55,62.9,1.7,0.75,0.05,0.54,-1.03
2024-06-28,8,工业区,36.5,61.2,1.9,0.05,0.7,-0.088,2.89
2024-06-28,8,郊区对照点,33.68,60.4,3.1,0.55,0.15,0.337,0.0
2024-06-28,8,大学城,36.71,57.0,1.1,0.4,0.45,0.224,2.06
2024-06-28,8,滨水区域,33.64,72.9,2.8,0.6,0.2,0.387,-1.65
2024-06-28,9,市中心商业区,39.59,56.6,2.2,0.1,0.85,-0.024,3.98
2024-06-28,9,居民区A,37.1,65.3,2.2,0.35,0.6,0.185,1.88
2024-06-28,9,居民区B,37.87,58.7,2.3,0.25,0.65,0.042,2.07
2024-06-28,9,公园绿地,34.0,62.6,1.6,0.75,0.05,0.543,-0.74
2024-06-28,9,工业区,39.39,59.8,3.0,0.05,0.7,-0.094,3.55
2024-06-28,9,郊区对照点,34.5,61.4,3.1,0.55,0.15,0.363,0.0
2024-06-28,9,大学城,37.2,57.8,2.0,0.4,0.45,0.296,1.49
2024-06-28,9,滨水区域,34.12,60.5,2.7,0.6,0.2,0.386,-1.0
2024-06-28,10,市中心商业区,40.35,60.5,2.0,0.1,0.85,-0.019,3.81
2024-06-28,10,居民区A,38.28,56.0,2.1,0.35,0.6,0.136,2.03
2024-06-28,10,居民区B,38.39,63.1,2.9,0.25,0.65,0.087,1.59
2024-06-28,10,公园绿地,34.06,58.8,4.0,0.75,0.05,0.509,-1.17
2024-06-28,10,工业区,38.27,55.1,2.0,0.05,0.7,-0.021,2.99
2024-06-28,10,郊区对照点,34.88,68.7,1.6,0.55,0.15,0.322,0.0
2024-06-28,10,大学城,38.59,58.5,2.1,0.4,0.45,0.183,1.21
2024-06-28,10,滨水区域,34.32,62.4,2.7,0.6,0.2,0.376,-1.01
2024-06-28,11,市中心商业区,39.7,56.8,3.5,0.1,0.85,-0.025,3.95
2024-06-28,11,居民区A,38.61,60.6,1.8,0.35,0.6,0.224,2.13
2024-06-28,11,居民区B,38.56,61.0,1.6,0.25,0.65,0.116,2.13
2024-06-28,11,公园绿地,34.79,63.2,2.7,0.75,0.05,0.495,-0.74
2024-06-28,11,工业区,39.08,57.5,2.4,0.05,0.7,-0.078,3.15
2024-06-28,11,郊区对照点,36.37,55.5,1.1,0.55,0.15,0.364,0.0
2024-06-28,11,大学城,37.06,60.0,2.5,0.4,0.45,0.209,2.09
2024-06-28,11,滨水区域,35.68,63.0,2.7,0.6,0.2,0.373,-1.01
2024-06-28,12,市中心商业区,41.88,56.6,4.1,0.1,0.85,-0.013,3.74
2024-06-28,12,居民区A,38.36,54.0,3.1,0.35,0.6,0.162,1.08
2024-06-28,12,居民区B,40.68,53.1,2.0,0.25,0.65,0.15,1.64
2024-06-28,12,公园绿地,36.62,57.9,1.4,0.75,0.05,0.551,-0.72
2024-06-28,12,工业区,40.45,56.2,3.0,0.05,0.7,-0.097,3.03
2024-06-28,12,郊区对照点,35.97,56.3,2.8,0.55,0.15,0.375,0.0
2024-06-28,12,大学城,37.9,57.5,1.6,0.4,0.45,0.22,1.73
2024-06-28,12,滨水区域,36.34,61.6,2.0,0.6,0.2,0.36,-0.76
2024-06-28,13,市中心商业区,41.19,53.7,2.2,0.1,0.85,0.015,3.89
2024-06-28,13,居民区A,39.14,56.2,1.7,0.35,0.6,0.228,2.04
2024-06-28,13,居民区B,37.97,53.9,1.5,0.25,0.65,0.089,2.58
2024-06-28,13,公园绿地,35.07,65.9,2.4,0.75,0.05,0.465,-1.14
2024-06-28,13,工业区,38.52,54.8,1.8,0.05,0.7,-0.117,3.45
2024-06-28,13,郊区对照点,36.71,57.5,2.7,0.55,0.15,0.315,0.0
2024-06-28,13,大学城,35.9,69.4,2.7,0.4,0.45,0.202,0.92
2024-06-28,13,滨水区域,34.35,67.3,3.7,0.6,0.2,0.403,-1.33
2024-06-28,14,市中心商业区,41.25,55.4,3.0,0.1,0.85,-0.007,3.55
2024-06-28,14,居民区A,37.08,57.6,3.0,0.35,0.6,0.139,1.95
2024-06-28,14,居民区B,37.9,60.5,3.0,0.25,0.65,0.07,2.43
2024-06-28,14,公园绿地,34.11,65.9,2.1,0.75,0.05,0.505,-0.93
2024-06-28,14,工业区,39.2,58.6,2.8,0.05,0.7,-0.036,3.14
2024-06-28,14,郊区对照点,35.03,62.4,2.0,0.55,0.15,0.307,0.0
2024-06-28,14,大学城,37.31,59.4,2.7,0.4,0.45,0.252,1.89
2024-06-28,14,滨水区域,35.31,62.8,2.6,0.6,0.2,0.403,-0.85
2024-06-28,15,市中心商业区,39.2,63.0,2.1,0.1,0.85,0.024,3.59
2024-06-28,15,居民区A,37.9,62.4,1.0,0.35,0.6,0.184,2.21
2024-06-28,15,居民区B,37.45,59.8,2.6,0.25,0.65,0.067,2.71
2024-06-28,15,公园绿地,33.84,64.3,2.0,0.75,0.05,0.432,-1.28
2024-06-28,15,工业区,37.09,62.4,2.0,0.05,0.7,-0.075,2.68
2024-06-28,15,郊区对照点,35.32,59.1,3.3,0.55,0.15,0.349,0.0
2024-06-28,15,大学城,36.29,62.6,2.5,0.4,0.45,0.221,1.06
2024-06-28,15,滨水区域,34.19,63.5,3.6,0.6,0.2,0.357,-0.32
2024-06-28,16,市中心商业区,38.66,52.7,1.8,0.1,0.85,0.023,4.37
2024-06-28,16,居民区A,36.23,60.6,1.6,0.35,0.6,0.22,1.7
2024-06-28,16,居民区B,36.89,63.4,2.5,0.25,0.65,0.129,2.55
2024-06-28,16,公园绿地,33.43,63.0,2.4,0.75,0.05,0.478,-1.23
2024-06-28,16,工业区,37.57,58.0,2.8,0.05,0.7,-0.105,2.97
2024-06-28,16,郊区对照点,35.04,58.2,2.5,0.55,0.15,0.284,0.0
2024-06-28,16,大学城,34.67,64.4,2.3,0.4,0.45,0.275,1.63
2024-06-28,16,滨水区域,33.64,60.0,2.2,0.6,0.2,0.358,-1.32
2024-06-28,17,市中心商业区,37.54,61.1,2.8,0.1,0.85,-0.045,4.1
2024-06-28,17,居民区A,33.48,67.4,1.5,0.35,0.6,0.146,2.03
2024-06-28,17,居民区B,35.17,61.2,1.6,0.25,0.65,0.134,1.49
2024-06-28,17,公园绿地,30.82,66.3,1.5,0.75,0.05,0.537,-1.35
2024-06-28,17,工业区,37.25,62.0,3.5,0.05,0.7,-0.003,3.02
2024-06-28,17,郊区对照点,32.2,64.7,2.0,0.55,0.15,0.319,0.0
2024-06-28,17,大学城,34.63,61.1,1.9,0.4,0.45,0.213,1.66
2024-06-28,17,滨水区域,32.77,59.5,2.3,0.6,0.2,0.376,-1.35
2024-06-28,18,市中心商业区,35.62,61.3,2.9,0.1,0.85,-0.018,3.74
2024-06-28,18,居民区A,35.32,63.7,2.9,0.35,0.6,0.21,2.07
2024-06-28,18,居民区B,34.74,62.1,2.5,0.25,0.65,0.119,2.47
2024-06-28,18,公园绿地,31.92,67.1,2.9,0.75,0.05,0.521,-0.7
2024-06-28,18,工业区,35.75,60.0,3.6,0.05,0.7,-0.05,3.2
2024-06-28,18,郊区对照点,32.82,66.5,3.2,0.55,0.15,0.328,0.0
2024-06-28,18,大学城,34.41,64.4,2.6,0.4,0.45,0.253,2.28
2024-06-28,18,滨水区域,29.78,65.5,4.6,0.6,0.2,0.393,-0.94
2024-06-28,19,市中心商业区,34.32,66.0,4.6,0.1,0.85,-0.04,3.97
2024-06-28,19,居民区A,32.14,67.2,3.5,0.35,0.6,0.229,2.23
2024-06-28,19,居民区B,34.43,60.6,1.8,0.25,0.65,0.144,2.04
2024-06-28,19,公园绿地,28.32,68.7,2.7,0.75,0.05,0.481,-1.3
2024-06-28,19,工业区,33.25,60.5,3.0,0.05,0.7,-0.118,3.03
2024-06-28,19,郊区对照点,30.83,66.3,3.4,0.55,0.15,0.299,0.0
2024-06-28,19,大学城,31.36,65.0,3.1,0.4,0.45,0.227,2.14
2024-06-28,19,滨水区域,28.77,64.9,3.9,0.6,0.2,0.337,-0.8
2024-06-28,20,市中心商业区,32.43,58.5,2.2,0.1,0.85,0.007,3.63
2024-06-28,20,居民区A,31.67,67.9,1.5,0.35,0.6,0.173,2.47
2024-06-28,20,居民区B,31.73,64.7,2.8,0.25,0.65,0.079,2.33
2024-06-28,20,公园绿地,29.1,69.0,2.7,0.75,0.05,0.47,-1.41
2024-06-28,20,工业区,31.91,65.0,3.4,0.05,0.7,-0.032,3.06
2024-06-28,20,郊区对照点,30.16,64.6,3.4,0.55,0.15,0.316,0.0
2024-06-28,20,大学城,31.7,65.5,0.9,0.4,0.45,0.242,1.74
2024-06-28,20,滨水区域,27.85,69.1,2.4,0.6,0.2,0.322,-1.71
2024-06-28,21,市中心商业区,33.22,61.3,4.0,0.1,0.85,0.021,4.47
2024-06-28,21,居民区A,29.66,63.2,1.6,0.35,0.6,0.167,1.29
2024-06-28,21,居民区B,29.8,67.2,1.5,0.25,0.65,0.069,1.93
2024-06-28,21,公园绿地,27.46,68.0,2.7,0.75,0.05,0.504,-0.99
2024-06-28,21,工业区,30.65,62.8,3.9,0.05,0.7,-0.041,3.3
2024-06-28,21,郊区对照点,28.11,69.4,2.9,0.55,0.15,0.285,0.0
2024-06-28,21,大学城,28.78,66.7,2.1,0.4,0.45,0.194,1.6
2024-06-28,21,滨水区域,27.24,75.1,4.5,0.6,0.2,0.342,-0.96
2024-06-28,22,市中心商业区,31.5,65.8,1.6,0.1,0.85,-0.048,4.07
2024-06-28,22,居民区A,28.62,69.7,2.3,0.35,0.6,0.184,1.71
2024-06-28,22,居民区B,29.51,65.5,2.6,0.25,0.65,0.14,2.08
2024-06-28,22,公园绿地,26.64,74.1,1.4,0.75,0.05,0.552,-1.32
2024-06-28,22,工业区,31.08,68.5,1.8,0.05,0.7,-0.03,3.15
2024-06-28,22,郊区对照点,28.89,69.5,2.4,0.55,0.15,0.325,0.0
2024-06-28,22,大学城,27.49,69.7,2.3,0.4,0.45,0.228,1.07
2024-06-28,22,滨水区域,26.19,73.9,3.0,0.6,0.2,0.324,-0.79
2024-06-28,23,市中心商业区,30.68,66.2,0.6,0.1,0.85,0.025,4.05
2024-06-28,23,居民区A,27.66,71.5,2.8,0.35,0.6,0.217,1.91
2024-06-28,23,居民区B,28.89,67.0,3.0,0.25,0.65,0.076,1.73
2024-06-28,23,公园绿地,25.83,68.9,3.8,0.75,0.05,0.558,-1.14
2024-06-28,23,工业区,28.77,70.1,2.1,0.05,0.7,-0.025,2.76
2024-06-28,23,郊区对照点,27.32,71.2,2.0,0.55,0.15,0.347,0.0
2024-06-28,23,大学城,29.08,69.0,2.6,0.4,0.45,0.194,1.84
2024-06-28,23,滨水区域,26.72,70.3,2.4,0.6,0.2,0.422,-1.34
2024-06-29,0,市中心商业区,28.37,74.9,2.6,0.1,0.85,0.018,3.77
2024-06-29,0,居民区A,25.81,71.9,2.7,0.35,0.6,0.165,2.23
2024-06-29,0,居民区B,26.64,65.4,2.9,0.25,0.65,0.074,1.89
2024-06-29,0,公园绿地,25.06,78.9,2.0,0.75,0.05,0.517,-1.17
2024-06-29,0,工业区,27.58,68.7,1.1,0.05,0.7,-0.057,3.09
2024-06-29,0,郊区对照点,24.28,77.7,2.2,0.55,0.15,0.321,0.0
2024-06-29,0,大学城,26.73,66.9,3.2,0.4,0.45,0.208,1.8
2024-06-29,0,滨水区域,24.84,75.7,1.9,0.6,0.2,0.342,-1.43
2024-06-29,1,市中心商业区,29.87,67.4,2.0,0.1,0.85,-0.024,4.32
2024-06-29,1,居民区A,27.61,71.8,3.0,0.35,0.6,0.185,2.09
2024-06-29,1,居民区B,27.16,71.0,3.1,0.25,0.65,0.111,1.74
2024-06-29,1,公园绿地,24.41,75.1,3.0,0.75,0.05,0.497,-0.76
2024-06-29,1,工业区,27.93,72.3,2.1,0.05,0.7,-0.072,3.18
2024-06-29,1,郊区对照点,24.72,80.6,3.0,0.55,0.15,0.341,0.0
2024-06-29,1,大学城,27.14,69.6,3.2,0.4,0.45,0.247,1.88
2024-06-29,1,滨水区域,23.63,71.6,2.0,0.6,0.2,0.372,-0.5
2024-06-29,2,市中心商业区,31.24,67.1,2.5,0.1,0.85,-0.03,4.25
2024-06-29,2,居民区A,29.23,73.9,3.4,0.35,0.6,0.214,2.25
2024-06-29,2,居民区B,27.44,68.5,2.5,0.25,0.65,0.113,1.56
2024-06-29,2,公园绿地,24.36,71.9,3.3,0.75,0.05,0.484,-0.9
2024-06-29,2,工业区,27.92,74.9,1.1,0.05,0.7,-0.046,2.62
2024-06-29,2,郊区对照点,25.08,74.1,2.7,0.55,0.15,0.347,0.0
2024-06-29,2,大学城,27.1,69.1,2.4,0.4,0.45,0.221,1.56
2024-06-29,2,滨水区域,24.43,76.5,2.6,0.6,0.2,0.386,-1.11
2024-06-29,3,市中心商业区,29.44,68.7,3.5,0.1,0.85,-0.007,3.75
2024-06-29,3,居民区A,28.93,67.9,3.1,0.35,0.6,0.169,2.11
2024-06-29,3,居民区B,27.86,68.7,1.2,0.25,0.65,0.115,2.11
2024-06-29,3,公园绿地,25.62,73.7,1.9,0.75,0.05,0.529,-0.7
2024-06-29,3,工业区,28.65,70.8,3.2,0.05,0.7,-0.074,2.91
2024-06-29,3,郊区对照点,26.7,67.0,1.6,0.55,0.15,0.31,0.0
2024-06-29,3,大学城,26.34,75.2,0.9,0.4,0.45,0.23,1.74
2024-06-29,3,滨水区域,25.04,71.5,2.7,0.6,0.2,0.38,-0.7
2024-06-29,4,市中心商业区,29.21,65.8,2.9,0.1,0.85,-0.018,4.23
2024-06-29,4,居民区A,29.52,67.8,2.3,0.35,0.6,0.25,2.46
2024-06-29,4,居民区B,29.71,68.2,2.9,0.25,0.65,0.125,2.13
2024-06-29,4,公园绿地,25.71,78.1,2.7,0.75,0.05,0.56,-0.94
2024-06-29,4,工业区,30.12,71.6,2.7,0.05,0.7,-0.056,2.64
2024-06-29,4,郊区对照点,27.84,68.7,2.1,0.55,0.15,0.325,0.0
2024-06-29,4,大学城,29.16,64.0,2.3,0.4,0.45,0.249,1.13
2024-06-29,4,滨水区域,26.45,70.0,2.2,0.6,0.2,0.43,-1.5
2024-06-29,5,市中心商业区,33.13,62.4,2.1,0.1,0.85,-0.053,4.23
2024-06-29,5,居民区A,30.37,66.2,2.6,0.35,0.6,0.175,1.4
2024-06-29,5,居民区B,30.13,70.1,1.3,0.25,0.65,0.067,1.87
2024-06-29,5,公园绿地,26.94,71.2,1.6,0.75,0.05,0.488,-1.01
2024-06-29,5,工业区,32.04,68.9,2.3,0.05,0.7,-0.003,2.94
2024-06-29,5,郊区对照点,29.18,74.4,2.6,0.55,0.15,0.299,0.0
2024-06-29,5,大学城,30.09,65.7,2.3,0.4,0.45,0.28,1.13
2024-06-29,5,滨水区域,27.76,67.7,2.3,0.6,0.2,0.402,-0.9
2024-06-29,6,市中心商业区,33.63,61.3,2.8,0.1,0.85,0.031,3.73
2024-06-29,6,居民区A,33.34,67.2,3.6,0.35,0.6,0.189,2.35
2024-06-29,6,居民区B,31.01,64.4,3.1,0.25,0.65,0.109,1.96
2024-06-29,6,公园绿地,26.81,70.1,1.6,0.75,0.05,0.515,-1.06
2024-06-29,6,工业区,32.31,72.8,3.3,0.05,0.7,-0.028,3.66
2024-06-29,6,郊区对照点,30.45,64.7,1.8,0.55,0.15,0.369,0.0
2024-06-29,6,大学城,29.67,67.8,0.8,0.4,0.45,0.223,1.76
2024-06-29,6,滨水区域,29.04,71.6,4.1,0.6,0.2,0.376,-0.16
2024-06-29,7,市中心商业区,35.28,64.1,2.0,0.1,0.85,0.029,4.31
2024-06-29,7,居民区A,34.28,62.6,1.5,0.35,0.6,0.194,1.49
2024-06-29,7,居民区B,32.84,64.8,4.4,0.25,0.65,0.11,2.04
2024-06-29,7,公园绿地,30.06,63.5,2.6,0.75,0.05,0.503,-1.29
2024-06-29,7,工业区,33.16,62.4,2.6,0.05,0.7,-0.074,2.68
2024-06-29,7,郊区对照点,31.34,67.6,2.6,0.55,0.15,0.323,0.0
2024-06-29,7,大学城,33.08,63.3,1.5,0.4,0.45,0.251,1.61
2024-06-29,7,滨水区域,30.01,62.9,1.9,0.6,0.2,0.441,-1.45
2024-06-29,8,市中心商业区,36.11,60.2,2.8,0.1,0.85,-0.065,4.05
2024-06-29,8,居民区A,32.96,64.3,2.0,0.35,0.6,0.154,2.25
2024-06-29,8,居民区B,34.12,64.1,2.9,0.25,0.65,0.138,1.64
2024-06-29,8,公园绿地,32.05,65.2,2.2,0.75,0.05,0.466,-0.82
2024-06-29,8,工业区,34.58,63.7,4.0,0.05,0.7,-0.031,3.42
2024-06-29,8,郊区对照点,31.74,67.8,1.6,0.55,0.15,0.333,0.0
2024-06-29,8,大学城,35.21,59.5,3.4,0.4,0.45,0.25,1.82
2024-06-29,8,滨水区域,30.3,68.8,2.4,0.6,0.2,0.413,-1.5
2024-06-29,9,市中心商业区,37.64,59.1,0.9,0.1,0.85,-0.047,3.45
2024-06-29,9,居民区A,34.77,63.5,2.7,0.35,0.6,0.185,1.69
2024-06-29,9,居民区B,36.24,60.0,2.5,0.25,0.65,0.128,1.7
2024-06-29,9,公园绿地,32.53,65.8,2.1,0.75,0.05,0.52,-0.86
2024-06-29,9,工业区,36.27,59.7,2.9,0.05,0.7,-0.036,3.02
